analysis_result,created_at,id,input_text,ticket_id
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""delayed shipping"", ""score"": ""1"", ""summary"": ""Customer's order #JAGAR-111234603 has a shipping estimate that keeps changing, causing frustration."", ""urgency_flag"": true}}",2026-02-13T23:05:43.110152+00:00,e5903aab-adb2-44a2-8dc3-bcbb7e383039,"Ticket_IDDate MonthCategory PriorityStatus SentimentCustomer_Message Order_NumberT1000172025-06-012025-06Delayed ShippingMediumResolvedNegativeShipping estimate keeps changing for order #JAGAR-111234603. When will it actually ship?JAGAR-111234603T1000602025-06-032025-06Feature RequestHigh ResolvedNegativePlease add support for reading Kindle books directly on the device.T1000372025-06-052025-06Software BugMediumClosed NegativeScreen rotation is glitchy - sometimes gets stuck sideways even when I turn off auto-rotate.T1000142025-06-062025-06Delayed ShippingLow ResolvedNeutral My package #JAGAR-112855535 appears to be lost in transit. Been stuck in Memphis for days.JAGAR-112855535T1000272025-06-082025-06Software BugHigh ResolvedNegativeBattery percentage display is inaccurate. Shows 50% then dies an hour later.T1000922025-06-082025-06Return RequestLow Closed PositiveI received the wrong model. Need to return and get the correct one. Order #JAGAR-111095453JAGAR-111095453T1000682025-06-112025-06Billing/PaymentHigh ResolvedNegativeI was charged twice for order #JAGAR-111797716. Please refund the duplicate charge.JAGAR-111797716T1000772025-06-142025-06Account AccessHigh ResolvedNeutral Email verification link expired. Can you send a new one?T1000712025-06-142025-06Billing/PaymentMediumIn ProgressNeutral Payment declined but I was still charged. Order #JAGAR-112390411. Help!JAGAR-112390411T1000702025-06-152025-06Billing/PaymentHigh Closed NegativeHaven't received my refund yet. Returned device 3 weeks ago. Order #JAGAR-112673825.JAGAR-112673825T1000222025-06-172025-06Heavy BezelsLow In ProgressPositiveThick bezels are my only complaint. Screen-to-body ratio could be way better.T1000792025-06-222025-06Account AccessHigh Open Neutral Cannot change my email address in account settings. Getting an error.T1000422025-06-222025-06Software BugMediumResolvedNegativeFiles randomly duplicating in Reader. Now I have 3 copies of some PDFs.T1000302025-06-302025-06Software BugLow ResolvedNegativeThe Daylight Capture extension keeps giving me 'ingestion failure' errors. How do I fix this?T1000742025-07-062025-07Billing/PaymentMediumOpen NegativeWhy was I charged $50 more than the listed price? Order #JAGAR-112581741JAGAR-112581741T1000262025-07-092025-07Heavy BezelsHigh ResolvedNegativeLove the display but the bezels are HUGE. Makes it look dated compared to modern tablets.T1000052025-07-112025-07Delayed ShippingHigh Open NegativeI ordered 3 weeks ago (order #JAGAR-112297129) and still no device. What's the holdup?JAGAR-112297129T1000972025-07-212025-07Customer ServiceLow ResolvedPositiveSupport ticket #JAGAR-111442551 has been open for 2 weeks with no resolution. This is unacceptable.T1000432025-07-232025-07Software BugHigh Closed NegativeSound cuts out randomly during video playback. Very annoying.T1000162025-07-252025-07Delayed ShippingLow ResolvedNeutral My shipment #JAGAR-112339974 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112339974T1000892025-08-012025-08Hardware MalfunctionHigh Closed NegativeDevice gets extremely hot during normal use. Is this normal?T1000402025-08-062025-08Software BugHigh Closed NegativeTouch targets are misaligned by about 5mm. Keep hitting wrong buttons.T1000412025-08-162025-08Software BugHigh ResolvedNegativeCan't install apps from app store. Keep getting 'installation failed' error.T1001002025-08-162025-08Product InquiryLow Closed NegativeDo you plan to release a version for kids ages 8-14? My son wants one.T1000752025-08-182025-08Account AccessHigh ResolvedPositiveCannot change my email address in account settings. Getting an error.T1000812025-08-182025-08Hardware MalfunctionHigh ResolvedNegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000382025-08-192025-08Software BugMediumClosed NegativeDark mode is buggy - some apps ignore it and stay blindingly white.T1000312025-08-202025-08Software BugLow In ProgressNeutral Battery percentage display is inaccurate. Shows 50% then dies an hour later.T1000362025-08-202025-08Software BugHigh Closed NegativeSound cuts out randomly during video playback. Very annoying.T1000632025-08-212025-08Feature RequestMediumClosed Neutral Would be amazing to have handwriting recognition for notes!T1000192025-08-242025-08Heavy BezelsHigh Closed Neutral The bezels make this thing look chunky. Otherwise love it.T1000542025-08-292025-08Feature RequestMediumResolvedNeutral Please add cloud sync for annotations and highlights across devices.T1000842025-09-022025-09Hardware MalfunctionMediumClosed NegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-111744121T1000252025-09-062025-09Heavy BezelsLow ResolvedNeutral Screen is great but why such massive bezels in 2025? Feels like a device from 5 years ago.T1000902025-09-072025-09Hardware MalfunctionHigh ResolvedNegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000592025-09-082025-09Feature RequestLow Closed Neutral Can you add support for ePub files in the Reader app?T1000202025-09-112025-09Heavy BezelsHigh ResolvedNegativeThick bezels are my only complaint. Screen-to-body ratio could be way better.T1000552025-09-162025-09Feature RequestMediumClosed Neutral Would love to see a built-in dictionary/translation feature for reading.T1000352025-09-182025-09Software BugHigh ResolvedNegativeMy DC-1 gets stuck in a login loop with my 2FA Google account. Can't access the device at all!T1000872025-09-222025-09Hardware MalfunctionMediumClosed NegativeHeadphone jack doesn't work. Tried multiple headphones, none connect.T1000062025-09-252025-09Delayed ShippingMediumResolvedNegativeTracking shows my order #JAGAR-111167335 is delayed. I needed this for a gift. Can you help?JAGAR-111167335T1000472025-09-252025-09Software BugLow Closed Neutral Can't delete files from Reader, only archive. This should be basic functionality!T1000092025-09-262025-09Delayed ShippingMediumResolvedNegativeOrder #JAGAR-112688303 - carrier says 'delivery attempted' but I was home all day. Nobody came.JAGAR-112688303T1000662025-09-272025-09Feature RequestMediumResolvedPositivePlease add ability to rename files in Reader. Files from Capture show up as 'Untitled'.T1000022025-09-282025-09Delayed ShippingHigh ResolvedNegativeOrder #JAGAR-111055649 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-111055649T1000572025-09-292025-09Feature RequestLow ResolvedNeutral Can we get a night reading mode with warmer colors? Current dark mode is still too blue.T1000322025-09-292025-09Software BugHigh Closed NegativeCan't install apps from app store. Keep getting 'installation failed' error.T1000442025-09-302025-09Software BugLow Closed NegativeWeb browser crashes when loading certain websites with lots of images.T1000342025-10-012025-10Software BugLow Closed Neutral Keyboard sometimes doesn't appear when clicking text fields. Have to restart app.T1000862025-10-022025-10Hardware MalfunctionHigh In ProgressNegativeTouch screen not responding in bottom right corner. Hardware defect?T1000782025-10-032025-10Account AccessHigh In ProgressPositiveAccount shows device registered but I sold it. How do I unregister it?",e5903aab-adb2-44a2-8dc3-bcbb7e383039
"{""confidence_score"": ""0.75"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""discontent"", ""issue_category"": ""design"", ""score"": ""2"", ""summary"": ""Customer appreciates the display but finds the bezels too large, making the tablet look outdated."", ""urgency_flag"": false}}",2026-02-13T23:12:37.793136+00:00,6c0795ea-a2df-48a5-9eb6-042f2477aafb,Love the display but the bezels are HUGE. Makes it look dated compared to modern tablets.,6c0795ea-a2df-48a5-9eb6-042f2477aafb
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Customer suggests adding a built-in dictionary/translation feature for reading."", ""urgency_flag"": false}}",2026-02-13T23:16:49.436316+00:00,54d8a195-e0ec-4ed5-bc34-049226f30d10,Would love to see a built-in dictionary/translation feature for reading.,54d8a195-e0ec-4ed5-bc34-049226f30d10
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""The screen is flickering constantly, making the device unusable."", ""urgency_flag"": true}}",2026-02-13T23:13:30.143210+00:00,218a021e-052c-4a00-9d8f-4bec16d0b989,Screen is flickering constantly. Makes it unusable. Order #JAGAR-111744121,218a021e-052c-4a00-9d8f-4bec16d0b989
"{""confidence_score"": ""0.85"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""2"", ""summary"": ""The Reader app crashes when opening large PDFs, causing frustration."", ""urgency_flag"": false}}",2026-02-13T23:14:42.275305+00:00,f67c89dd-7839-4896-84f1-c27821611f66,Reader app crashes every time I try to open a large PDF. Really frustrating.,f67c89dd-7839-4896-84f1-c27821611f66
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""return"", ""score"": ""1"", ""summary"": ""Customer requests a return label as the product does not meet their needs."", ""urgency_flag"": false}}",2026-02-13T23:17:03.642605+00:00,5065ebfb-aa95-4857-b2c4-24d9352c845b,Return label request for order #JAGAR-111025722. Product doesn't meet my needs.,5065ebfb-aa95-4857-b2c4-24d9352c845b
"{""confidence_score"": ""0.6"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""2"", ""summary"": ""Touch targets on the device are misaligned, causing user to hit wrong buttons."", ""urgency_flag"": false}}",2026-02-13T23:12:58.186152+00:00,1ef5f551-5e7f-43b4-83f6-223828ba1f3f,Touch targets are misaligned by about 5mm. Keep hitting wrong buttons.,1ef5f551-5e7f-43b4-83f6-223828ba1f3f
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""Delayed Shipping"", ""score"": ""-1"", ""summary"": ""The customer is frustrated with a delayed shipment that was supposed to arrive before a holiday and is now delayed indefinitely."", ""urgency_flag"": true}}",2026-02-13T23:06:22.762356+00:00,2e058445-2fe6-484d-9392-dafcab90ef2d,"T1000212025-10-052025-10Heavy BezelsMediumOpen Neutral The bezels make this thing look chunky. Otherwise love it.T1000952025-10-062025-10Return RequestMediumClosed PositiveI received the wrong model. Need to return and get the correct one. Order #JAGAR-112603154JAGAR-112603154T1000762025-10-102025-10Account AccessHigh In ProgressNegative2FA is locked out. Can you help me regain access to my account?T1000492025-10-122025-10Software BugMediumResolvedPositiveReader app crashes every time I try to open a large PDF. Really frustrating.T1000112025-10-132025-10Delayed ShippingMediumClosed NegativeI paid extra for faster shipping on order #JAGAR-111898490 but it's slower than standard would have been.JAGAR-111898490T1000392025-10-142025-10Software BugMediumClosed Neutral My DC-1 gets stuck in a login loop with my 2FA Google account. Can't access the device at all!T1000072025-10-152025-10Delayed ShippingHigh ResolvedNegativePackage #JAGAR-112433503 hasn't updated in 10 days. Is it lost?JAGAR-112433503T1000012025-10-192025-10Delayed ShippingLow ResolvedNeutral Order #JAGAR-111292632 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-111292632T1000852025-10-202025-10Hardware MalfunctionMediumResolvedNegativeBattery won't charge past 60%. Tried different cables and chargers.T1000642025-10-202025-10Feature RequestLow ResolvedNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000482025-10-212025-10Software BugHigh ResolvedNeutral Screenshot function doesn't work. Nothing happens when I press the button combo.T1000032025-10-212025-10Delayed ShippingMediumResolvedNegativeFrustrated with shipping time on #JAGAR-111013628. Should have just bought local.JAGAR-111013628T1000912025-10-232025-10Return RequestMediumResolvedNegativeHow do I return for a refund? Device isn't what I expected. Order #JAGAR-112746148JAGAR-112746148T1000292025-10-252025-10Software BugLow ResolvedNeutral Screen rotation is glitchy - sometimes gets stuck sideways even when I turn off auto-rotate.T1000652025-10-252025-10Feature RequestMediumIn ProgressPositiveWould be great to have reading statistics (time spent, pages read, etc.).T1000502025-11-082025-11Software BugMediumOpen NegativeCan't install apps from app store. Keep getting 'installation failed' error.T1000622025-11-102025-11Feature RequestHigh In ProgressNegativeCan you implement better search functionality across all documents?T1000522025-11-172025-11Feature RequestLow In ProgressNeutral Please add cloud sync for annotations and highlights across devices.T1000452025-11-182025-11Software BugLow ResolvedNeutral WiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000882025-11-242025-11Hardware MalfunctionMediumOpen NegativeTouch screen not responding in bottom right corner. Hardware defect?T1000042025-11-242025-11Delayed ShippingMediumClosed NegativeOrder #JAGAR-112530358 shows out for delivery since Monday. It's now Friday. Where is it?JAGAR-112530358T1000242025-11-292025-11Heavy BezelsLow ResolvedNeutral The thick bezels are really distracting. Wish you had a more modern design.T1000962025-12-122025-12Customer ServiceMediumOpen Neutral I've called 3 times and keep getting voicemail. No callback. Very frustrating.T1000462025-12-132025-12Software BugMediumResolvedNegativeKeyboard sometimes doesn't appear when clicking text fields. Have to restart app.T1000692025-12-172025-12Billing/PaymentMediumIn ProgressNegativeAuto-renewed subscription I already cancelled. Please refund and cancel. #JAGAR-111878751JAGAR-111878751T1000282025-12-232025-12Software BugHigh ResolvedPositiveWiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000532025-12-242025-12Feature RequestHigh ResolvedNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000982025-12-272025-12Customer ServiceLow Open Neutral Customer service hasn't responded to my email from 10 days ago about order #JAGAR-111610815.T1000332026-01-012026-01Software BugLow ResolvedNeutral WiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.T1000802026-01-022026-01Account AccessHigh ResolvedNegativeMy account was suspended for no reason. I need it reactivated immediately.T1000732026-01-022026-01Billing/PaymentMediumOpen Neutral I was charged twice for order #JAGAR-111171769. Please refund the duplicate charge.JAGAR-111171769T1000132026-01-032026-01Delayed ShippingHigh Closed NegativeOrder #JAGAR-111806915 stuck at customs for 2 weeks. What documentation do I need to provide?JAGAR-111806915T1000512026-01-102026-01Software BugMediumClosed PositiveFiles randomly duplicating in Reader. Now I have 3 copies of some PDFs.T1000832026-01-172026-01Hardware MalfunctionLow ResolvedNegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-111974564T1000152026-01-192026-01Delayed ShippingMediumIn ProgressPositiveReally disappointed - order #JAGAR-112514336 was a birthday gift and now it's 10 days late.JAGAR-112514336T1000992026-01-192026-01Product InquiryMediumIn ProgressPositiveDo you plan to release a version for kids ages 8-14? My son wants one.T1000722026-01-232026-01Billing/PaymentLow In ProgressPositiveGot charged for shipping when website said free shipping. Order #JAGAR-111545587JAGAR-111545587T1000082026-01-232026-01Delayed ShippingHigh ResolvedNegativeMy package #JAGAR-112940685 appears to be lost in transit. Been stuck in Memphis for days.JAGAR-112940685T1000612026-01-242026-01Feature RequestLow In ProgressPositiveWould love to see a built-in dictionary/translation feature for reading.T1000672026-01-252026-01Billing/PaymentHigh In ProgressNeutral Promo code didn't apply to my order #JAGAR-111433763. Can I get the discount?JAGAR-111433763T1000562026-01-292026-01Feature RequestLow In ProgressNeutral Can we get a 'continue reading' feature that remembers where I left off?T1000232026-01-292026-01Heavy BezelsLow ResolvedNeutral The bezels make this thing look chunky. Otherwise love it.T1000582026-01-302026-01Feature RequestMediumIn ProgressNeutral Would love to see a built-in dictionary/translation feature for reading.T1000942026-01-312026-01Return RequestLow In ProgressPositiveReturn label request for order #JAGAR-111137035. Product doesn't meet my needs.JAGAR-111137035T1000822026-02-032026-02Hardware MalfunctionHigh ResolvedNegativeScreen is flickering constantly. Makes it unusable. Order #JAGAR-112731690T1000182026-02-042026-02Delayed ShippingHigh Closed NegativeMy shipment #JAGAR-112595098 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112595098T1000932026-02-072026-02Return RequestMediumIn ProgressPositiveReturn label request for order #JAGAR-111025722. Product doesn't meet my needs.JAGAR-111025722T1000122026-02-082026-02Delayed ShippingMediumResolvedPositiveMy shipment #JAGAR-111098810 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-111098810T1000102026-02-112026-02Delayed ShippingLow Open Neutral My shipment #JAGAR-112917945 was supposed to be here before the holiday. Now it says delayed indefinitely.JAGAR-112917945",2e058445-2fe6-484d-9392-dafcab90ef2d
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""hardware"", ""score"": ""3"", ""summary"": ""Customer finds the bezels chunky but is otherwise satisfied with the product."", ""urgency_flag"": false}}",2026-02-13T23:14:33.877178+00:00,7d0decc2-62c4-477f-9997-11d70d021161,The bezels make this thing look chunky. Otherwise love it.,7d0decc2-62c4-477f-9997-11d70d021161
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""The customer's package is lost in transit and has been stuck in Memphis for days."", ""urgency_flag"": false}}",2026-02-13T23:16:34.695733+00:00,60432268-0998-4dc1-ba6b-701d5040222f,My package #JAGAR-112940685 appears to be lost in transit. Been stuck in Memphis for days.,60432268-0998-4dc1-ba6b-701d5040222f
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""order issue"", ""score"": ""1"", ""summary"": ""Received the wrong model and needs to return it for the correct one."", ""urgency_flag"": false}}",2026-02-13T23:14:36.670338+00:00,f4208b6f-3b5d-41c5-b43b-f646f5ff2e81,I received the wrong model. Need to return and get the correct one. Order #JAGAR-112603154,f4208b6f-3b5d-41c5-b43b-f646f5ff2e81
"{""confidence_score"": ""0.9"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""software"", ""score"": ""3"", ""summary"": ""Request for support to read Kindle books directly on the device."", ""urgency_flag"": false}}",2026-02-13T23:11:53.458319+00:00,18aa0408-3ebf-43d6-8e66-e354b7cb328f,Please add support for reading Kindle books directly on the device.,18aa0408-3ebf-43d6-8e66-e354b7cb328f
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""software"", ""score"": ""1"", ""summary"": ""The screenshot function is not working when the button combination is pressed."", ""urgency_flag"": false}}",2026-02-13T23:15:02.911453+00:00,13b85f73-99bd-4ed4-b8e2-80b22ccb4c6b,Screenshot function doesn't work. Nothing happens when I press the button combo.,13b85f73-99bd-4ed4-b8e2-80b22ccb4c6b
"{""confidence_score"": ""0.9"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""hardware"", ""score"": ""2"", ""summary"": ""The headphone jack is not functioning, as multiple headphones do not connect."", ""urgency_flag"": false}}",2026-02-13T23:13:38.407582+00:00,8c59df79-bc68-4265-bf0f-2e2550174bbc,"Headphone jack doesn't work. Tried multiple headphones, none connect.",8c59df79-bc68-4265-bf0f-2e2550174bbc
"{""confidence_score"": ""0.85"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""2"", ""summary"": ""User is frustrated with the inability to delete files from the Reader, only able to archive them."", ""urgency_flag"": false}}",2026-02-13T23:14:00.945451+00:00,f152d3af-bd41-4165-8a49-d3b5e05413cd,"Can't delete files from Reader, only archive. This should be basic functionality!",f152d3af-bd41-4165-8a49-d3b5e05413cd
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""1"", ""summary"": ""Dark mode is not functioning properly as some apps do not adhere to it and remain bright."", ""urgency_flag"": false}}",2026-02-13T23:13:13.327040+00:00,9f42659d-2faa-4690-aa5f-ad42749c33b2,Dark mode is buggy - some apps ignore it and stay blindingly white.,9f42659d-2faa-4690-aa5f-ad42749c33b2
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""order issue"", ""score"": ""1"", ""summary"": ""Received the wrong model and needs to return it for the correct one."", ""urgency_flag"": false}}",2026-02-13T23:12:06.287532+00:00,a1da5cc2-55bc-428e-9c6a-969d99b6a7a8,I received the wrong model. Need to return and get the correct one. Order #JAGAR-111095453,a1da5cc2-55bc-428e-9c6a-969d99b6a7a8
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""The shipment was supposed to arrive before the holiday but is now delayed indefinitely."", ""urgency_flag"": true}}",2026-02-13T23:17:00.211616+00:00,26556a1e-1584-45ab-9665-43275bfed624,My shipment #JAGAR-112595098 was supposed to be here before the holiday. Now it says delayed indefinitely.,26556a1e-1584-45ab-9665-43275bfed624
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""annoyed"", ""issue_category"": ""software"", ""score"": ""2"", ""summary"": ""Sound cuts out randomly during video playback. Very annoying."", ""urgency_flag"": false}}",2026-02-13T23:13:18.967744+00:00,b3632a1d-5c0a-47f4-8887-27c10412847b,Sound cuts out randomly during video playback. Very annoying.,b3632a1d-5c0a-47f4-8887-27c10412847b
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""dissatisfied"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""Customer is dissatisfied with the thick bezels and screen-to-body ratio of the device."", ""urgency_flag"": false}}",2026-02-13T23:12:23.616246+00:00,56d42382-f0e8-481c-aa5d-3c9b3e343919,Thick bezels are my only complaint. Screen-to-body ratio could be way better.,56d42382-f0e8-481c-aa5d-3c9b3e343919
"{""confidence_score"": ""0.75"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""concerned"", ""issue_category"": ""hardware"", ""score"": ""1"", ""summary"": ""Customer reports that the device gets extremely hot during normal use and is questioning if this is normal."", ""urgency_flag"": false}}",2026-02-13T23:12:55.587132+00:00,3f0d7a62-2a85-4780-a459-938217a6351f,Device gets extremely hot during normal use. Is this normal?,3f0d7a62-2a85-4780-a459-938217a6351f
"{""confidence_score"": ""0.85"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""software"", ""score"": ""2"", ""summary"": ""The screen rotation feature is malfunctioning, getting stuck sideways even with auto-rotate turned off."", ""urgency_flag"": false}}",2026-02-13T23:11:56.591180+00:00,5fdc1b72-5488-4cba-ab10-f71bb59d6343,Screen rotation is glitchy - sometimes gets stuck sideways even when I turn off auto-rotate.,5fdc1b72-5488-4cba-ab10-f71bb59d6343
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": ""migraines"", ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""1"", ""summary"": ""Customer reports migraines due to screen and mentions delayed shipping."", ""urgency_flag"": true}}",2026-02-13T22:24:17.156656+00:00,7435b219-a3e9-4e47-a593-1802c4c34cea,My screen causes migraines and shipping is delayed,7435b219-a3e9-4e47-a593-1802c4c34cea
"{""confidence_score"": ""0.7"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""annoyed"", ""issue_category"": ""audio"", ""score"": ""1"", ""summary"": ""Sound cuts out randomly during video playback. Very annoying."", ""urgency_flag"": false}}",2026-02-13T23:12:50.286649+00:00,bf2b8fdf-2591-49b2-a6b6-13b303e845cf,Sound cuts out randomly during video playback. Very annoying.,bf2b8fdf-2591-49b2-a6b6-13b303e845cf
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""neutral"", ""issue_category"": ""feature request"", ""score"": ""3"", ""summary"": ""Request for a 'continue reading' feature that remembers the last read position."", ""urgency_flag"": false}}",2026-02-13T23:14:59.859630+00:00,00047e75-1464-4aa9-94c9-5ea16e3c1a5f,Can we get a 'continue reading' feature that remembers where I left off?,00047e75-1464-4aa9-94c9-5ea16e3c1a5f
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""concerned"", ""issue_category"": ""shipping"", ""score"": ""1"", ""summary"": ""Customer is concerned about changing shipping estimates for their order."", ""urgency_flag"": false}}",2026-02-13T23:11:49.939307+00:00,3d21ef59-ea94-4dd6-a351-e7b506c5ebd8,Shipping estimate keeps changing for order #JAGAR-111234603. When will it actually ship?,3d21ef59-ea94-4dd6-a351-e7b506c5ebd8
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""shipping"", ""score"": ""2"", ""summary"": ""The customer's shipment was supposed to arrive before the holiday but is now delayed indefinitely."", ""urgency_flag"": true}}",2026-02-13T23:17:09.664695+00:00,dfde73a3-00e4-477e-8419-4d222834386e,My shipment #JAGAR-112917945 was supposed to be here before the holiday. Now it says delayed indefinitely.,dfde73a3-00e4-477e-8419-4d222834386e
"{""confidence_score"": ""0.8"", ""demographic_extraction"": {""age_bracket"": null, ""family_status"": null, ""health_conditions"": null, ""location"": null, ""occupation"": null}, ""sentiment_analysis"": {""emotion"": ""frustrated"", ""issue_category"": ""connectivity"", ""score"": ""2"", ""summary"": ""The customer is experiencing frequent WiFi disconnections on their device, requiring multiple reconnections daily."", ""urgency_flag"": false}}",2026-02-13T23:15:30.195663+00:00,cb07876e-ea02-4778-b6e4-228472eaf99a,WiFi drops constantly. Have to reconnect 5-6 times per day. Other devices work fine.,cb07876e-ea02-4778-b6e4-228472eaf99a
